filename,train error,val error,mutual information,sample entropy,experts usage
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-06_10_5_models.pt,0.05320334434509277,0.11040002107620239,2.229386568069458,0.07372437417507172,2.2450506687164307
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-06_10_5_models.pt,0.052408814430236816,0.11520004272460938,2.154770612716675,0.06959720700979233,2.1596884727478027
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-06_10_5_models.pt,0.05608338117599487,0.10520005226135254,2.1871914863586426,0.07625442743301392,2.250659227371216
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.05534958839416504,0.10830003023147583,2.164985179901123,0.06378458440303802,2.1710453033447266
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.04968881607055664,0.1039000153541565,2.0909101963043213,0.14005418121814728,2.2533442974090576
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.06690281629562378,0.11110001802444458,1.9620201587677002,0.06950148195028305,2.0519301891326904
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.059046149253845215,0.1105000376701355,2.148756980895996,0.060240019112825394,2.1627776622772217
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.0635538101196289,0.10910004377365112,2.176452875137329,0.08496600389480591,2.31390380859375
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.037699759006500244,0.10240000486373901,2.225877523422241,0.08984911441802979,2.2414960861206055
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.055735766887664795,0.11110001802444458,2.1593403816223145,0.07875365018844604,2.2613840103149414
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.06776899099349976,0.11669999361038208,2.149538516998291,0.05295946076512337,2.1697473526000977
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.0749250054359436,0.11730003356933594,2.088911294937134,0.07010912150144577,2.1434402465820312
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_1e-05_10_5_models.pt,0.057639241218566895,0.11100000143051147,2.320708990097046,0.06824437528848648,2.3208391666412354
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.062494516372680664,0.11470001935958862,2.205451488494873,0.06305046379566193,2.245161533355713
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.04005563259124756,0.09680002927780151,2.077611207962036,0.10761144757270813,2.2003254890441895
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.046731531620025635,0.10280001163482666,2.287902355194092,0.0945872887969017,2.321722984313965
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.0372583270072937,0.10210001468658447,2.1239173412323,0.09133082628250122,2.1701643466949463
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.025197505950927734,0.09729999303817749,2.211452007293701,0.12116830796003342,2.3212602138519287
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.0380362868309021,0.1040000319480896,2.248584270477295,0.10182027518749237,2.274622678756714
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.056828200817108154,0.11140000820159912,2.2383222579956055,0.08123453706502914,2.2518224716186523
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.05958688259124756,0.10860002040863037,1.995650053024292,0.09825664758682251,2.223400354385376
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.0593717098236084,0.11440002918243408,2.248319625854492,0.07259149104356766,2.252387762069702
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.0001_10_5_models.pt,0.05243641138076782,0.11500000953674316,2.2331247329711914,0.07800690829753876,2.2572872638702393
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.044237732887268066,0.10840004682540894,2.2416346073150635,0.08077461272478104,2.2413735389709473
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.06754833459854126,0.11270004510879517,2.1732819080352783,0.047805968672037125,2.254384756088257
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.07686704397201538,0.11430001258850098,2.1694488525390625,0.13485798239707947,2.2410144805908203
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.07757329940795898,0.11200004816055298,2.118476390838623,0.03745774179697037,2.1216657161712646
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.05164742469787598,0.10300004482269287,2.0635673999786377,0.09146125614643097,2.1636438369750977
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.044943928718566895,0.10800004005432129,2.2346553802490234,0.08522836118936539,2.2412269115448
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.02923065423965454,0.10130000114440918,2.169577121734619,0.09704618901014328,2.1784842014312744
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.043277740478515625,0.10360002517700195,2.104383707046509,0.11177711188793182,2.251908302307129
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.051051557064056396,0.10440003871917725,2.229069709777832,0.08635527640581131,2.2459921836853027
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.052447497844696045,0.11260002851486206,2.142076253890991,0.0659337192773819,2.1738834381103516
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.0627482533454895,0.11730003356933594,2.1578969955444336,0.06172840669751167,2.16646146774292
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.0489770770072937,0.1097000241279602,2.1535756587982178,0.10788309574127197,2.243438243865967
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.001_10_5_models.pt,0.01848846673965454,0.09110003709793091,2.2281129360198975,0.12328128516674042,2.229018211364746
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.020237505435943604,0.09550005197525024,2.2219467163085938,0.10988342016935349,2.257373332977295
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.0557137131690979,0.10809999704360962,2.1899971961975098,0.07051071524620056,2.2654662132263184
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.061909615993499756,0.10760003328323364,2.141022205352783,0.08257756382226944,2.2333569526672363
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.054019927978515625,0.11300003528594971,2.1846513748168945,0.07539909332990646,2.2328197956085205
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.017931222915649414,0.09479999542236328,2.197746753692627,0.1100400909781456,2.225353479385376
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.04245561361312866,0.11570000648498535,2.2406256198883057,0.09456715732812881,2.257824182510376
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.047095656394958496,0.11300003528594971,2.186525583267212,0.07655630260705948,2.249399185180664
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.06017720699310303,0.11020004749298096,2.240480899810791,0.0699138194322586,2.244682788848877
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.04469561576843262,0.10269999504089355,2.201061964035034,0.09148959070444107,2.317880153656006
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.01_10_5_models.pt,0.045594990253448486,0.10590004920959473,2.0254385471343994,0.09975883364677429,2.2195863723754883
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.034720420837402344,0.107200026512146,2.2164196968078613,0.0924505889415741,2.3185248374938965
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.04932469129562378,0.11720001697540283,2.0988423824310303,0.14458642899990082,2.190943479537964
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.09247547388076782,0.1184999942779541,1.9503216743469238,0.01471331063657999,1.952376365661621
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.07943260669708252,0.12090003490447998,2.0998735427856445,0.04013495892286301,2.1143219470977783
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.048734307289123535,0.10750001668930054,1.9620206356048584,0.11663992702960968,2.227306604385376
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.062472403049468994,0.11020004749298096,2.175809144973755,0.059538014233112335,2.2565646171569824
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.0430184006690979,0.09570002555847168,2.137838125228882,0.11016828566789627,2.24210262298584
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.08225744962692261,0.12380003929138184,2.0942165851593018,0.036374036222696304,2.1045525074005127
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.046086013317108154,0.10770004987716675,2.1069042682647705,0.10538123548030853,2.2233479022979736
fmnist_with_reg_sample_sim_same_1e-07_sample_sim_diff_0.1_10_5_models.pt,0.0437963604927063,0.10860002040863037,2.1757044792175293,0.11306646466255188,2.259861469268799
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.04508739709854126,0.09270000457763672,2.13545560836792,0.2144504338502884,2.3201425075531006
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.061551034450531006,0.10480004549026489,2.058434247970581,0.13432586193084717,2.3153858184814453
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.061495840549468994,0.10820001363754272,2.237539529800415,0.12632398307323456,2.320119857788086
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.04498809576034546,0.10010004043579102,2.0248591899871826,0.1252470314502716,2.2853572368621826
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.0656006932258606,0.11220002174377441,2.086336374282837,0.09102682024240494,2.2662312984466553
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.06714558601379395,0.11040002107620239,2.0155534744262695,0.1612994223833084,2.318042039871216
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.05137711763381958,0.11489999294281006,1.8900437355041504,0.1743730902671814,2.3194808959960938
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.03430658578872681,0.09960001707077026,2.2622790336608887,0.14417330920696259,2.3193001747131348
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.056784093379974365,0.10740000009536743,1.9780113697052002,0.14023053646087646,2.3040735721588135
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-07_10_5_models.pt,0.058455824851989746,0.10800004005432129,2.229710578918457,0.17613743245601654,2.3211798667907715
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.07333600521087646,0.11250001192092896,2.2203736305236816,0.13961957395076752,2.316722869873047
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.03285551071166992,0.09690004587173462,2.032409191131592,0.18299388885498047,2.3196158409118652
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.050852954387664795,0.10360002517700195,2.2810120582580566,0.14955401420593262,2.3211426734924316
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.050494372844696045,0.10570001602172852,2.2537219524383545,0.13637106120586395,2.3211984634399414
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.0792725682258606,0.11650002002716064,2.0760581493377686,0.07319522649049759,2.280484676361084
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.05141019821166992,0.11059999465942383,2.111107110977173,0.14982320368289948,2.3186051845550537
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.05311506986618042,0.10370004177093506,2.2986583709716797,0.14052243530750275,2.3206493854522705
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.0482211709022522,0.10180002450942993,1.8599193096160889,0.20497490465641022,2.3141770362854004
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.05985170602798462,0.10760003328323364,2.120131015777588,0.18767595291137695,2.319150447845459
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.0778546929359436,0.11220002174377441,1.753058671951294,0.18376851081848145,2.3190548419952393
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.043139755725860596,0.10250002145767212,2.1711483001708984,0.14084696769714355,2.3182077407836914
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.06396204233169556,0.11510002613067627,2.278249979019165,0.12675486505031586,2.320373296737671
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.04310119152069092,0.09550005197525024,2.2232494354248047,0.14234940707683563,2.320612668991089
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.05081433057785034,0.10610002279281616,2.1349332332611084,0.18463364243507385,2.3205928802490234
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.054516494274139404,0.0999000072479248,2.070162773132324,0.18563197553157806,2.2657737731933594
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.05703788995742798,0.11480003595352173,2.2271621227264404,0.1405733972787857,2.318136215209961
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.07127797603607178,0.11570000648498535,2.0791690349578857,0.12288627028465271,2.3127386569976807
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.08204782009124756,0.11590003967285156,1.9381129741668701,0.17308196425437927,2.3146514892578125
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.05641436576843262,0.10010004043579102,2.098477363586426,0.2122037559747696,2.320631504058838
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.038654208183288574,0.10379999876022339,2.1444857120513916,0.13143396377563477,2.2984657287597656
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.04981571435928345,0.09970003366470337,2.200911283493042,0.15786418318748474,2.3215317726135254
fmnist_with_reg_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.08071815967559814,0.11990004777908325,1.7053873538970947,0.2840733528137207,2.3175735473632812
